index,massinit,Xinit,Yinit,Zinit,fehinit,amlt,fov_core,fov0_core,eta
2569,2.39068,0.67961650,0.29183010,0.02855340,0.36440430,1.359344,0.018000,0.009000,0.462
2570,2.96568,0.74605570,0.25196658,0.00197772,-0.83559570,1.709344,0.018000,0.009000,0.287
2571,1.81568,0.72085723,0.26708566,0.01205711,-0.03559570,2.409344,0.015338,0.007669,0.637
2572,1.52818,0.74319387,0.25368368,0.00312245,-0.63559570,1.534344,0.011185,0.005592,0.024
2573,2.67818,0.70432271,0.27700637,0.01867091,0.16440430,2.234344,0.018000,0.009000,0.374
2574,2.10318,0.73169525,0.26058285,0.00772190,-0.23559570,2.584344,0.018000,0.009000,0.199
2575,0.95318,0.64382326,0.31330605,0.04287070,0.56440430,1.884344,0.002879,0.001440,0.549
2576,0.88130,0.73374639,0.25935216,0.00690144,-0.28559570,1.315594,0.001841,0.000921,0.659
2577,2.03130,0.65397278,0.30721633,0.03881089,0.51440430,2.015594,0.018000,0.009000,0.309
2578,2.60630,0.74403490,0.25317906,0.00278604,-0.68559570,2.365594,0.018000,0.009000,0.484
2579,1.45630,0.70911572,0.27413057,0.01675371,0.11440430,1.665594,0.010147,0.005073,0.134
2580,1.74380,0.74659023,0.25164586,0.00176391,-0.88559570,2.190594,0.014299,0.007150,0.571
2581,2.89380,0.72401745,0.26518953,0.01079302,-0.08559570,1.490594,0.018000,0.009000,0.221
2582,2.31880,0.74002062,0.25558763,0.00439175,-0.48559570,1.840594,0.018000,0.009000,0.396
2583,1.16880,0.68671489,0.28757106,0.02571404,0.31440430,2.540594,0.005994,0.002997,0.046
2584,1.02505,0.74545685,0.25232589,0.00221726,-0.78559570,1.753094,0.003917,0.001959,0.177
2585,2.17505,0.71734408,0.26919355,0.01346237,0.01440430,2.453094,0.018000,0.009000,0.527
2586,2.75005,0.73722991,0.25726206,0.00550804,-0.38559570,2.103094,0.018000,0.009000,0.002
2587,1.60005,0.67182468,0.29650519,0.03167013,0.41440430,1.403094,0.012223,0.006111,0.352
2588,1.31255,0.74225247,0.25424852,0.00349901,-0.58559570,2.628094,0.008070,0.004035,0.265
2589,2.46255,0.69902142,0.28018715,0.02079143,0.21440430,1.928094,0.018000,0.009000,0.615
2590,1.88755,0.74749296,0.25110423,0.00140282,-0.98559570,1.578094,0.016376,0.008188,0.090
2591,0.73755,0.72940744,0.26195553,0.00863702,-0.18559570,2.278094,0.000000,0.000000,0.440
2592,0.75552,0.74496097,0.25262342,0.00241561,-0.74809570,1.589032,0.000024,0.000012,0.533
2593,1.90552,0.71445654,0.27092608,0.01461739,0.05190430,2.289032,0.016635,0.008318,0.183
2594,2.48052,0.73601284,0.25799229,0.00599486,-0.34809570,2.639032,0.018000,0.009000,0.358
2595,1.33052,0.66549724,0.30030166,0.03420111,0.45190430,1.939032,0.008330,0.004165,0.008
2596,1.61802,0.74147358,0.25471585,0.00381057,-0.54809570,2.114032,0.012483,0.006241,0.620
2597,2.76802,0.69468527,0.28278884,0.02252589,0.25190430,1.414032,0.018000,0.009000,0.270
2598,2.19302,0.74717829,0.25129303,0.00152869,-0.94809570,1.764032,0.018000,0.009000,0.445
2599,1.04302,0.72752101,0.26308739,0.00939160,-0.14809570,2.464032,0.004177,0.002088,0.095
2600,1.18677,0.73222928,0.26026243,0.00750829,-0.24809570,1.851532,0.006253,0.003127,0.314
2601,2.33677,0.64644072,0.31173557,0.04182371,0.55190430,2.551532,0.018000,0.009000,0.664
2602,2.91177,0.74341310,0.25355214,0.00303476,-0.64809570,2.201532,0.018000,0.009000,0.139
2603,1.76177,0.70556693,0.27625984,0.01817323,0.15190430,1.501532,0.014559,0.007279,0.489
2604,1.47427,0.74619508,0.25188295,0.00192197,-0.84809570,2.376532,0.010406,0.005203,0.227
2605,2.62427,0.72167905,0.26659257,0.01172838,-0.04809570,1.676532,0.018000,0.009000,0.577
2606,2.04927,0.73904621,0.25617227,0.00478151,-0.44809570,1.326532,0.018000,0.009000,0.052
2607,0.89927,0.68145425,0.29072745,0.02781830,0.35190430,2.026532,0.002101,0.001050,0.402
2608,0.97115,0.74032770,0.25540338,0.00426892,-0.49809570,2.595282,0.003139,0.001569,0.467
2609,2.12115,0.68838673,0.28656796,0.02504531,0.30190430,1.895282,0.018000,0.009000,0.117
2610,2.69615,0.74671463,0.25157122,0.00171415,-0.89809570,1.545282,0.018000,0.009000,0.642
2611,1.54615,0.72475625,0.26474625,0.01049750,-0.09809570,2.245282,0.011444,0.005722,0.292
2612,1.83365,0.74423074,0.25306156,0.00270771,-0.69809570,1.720282,0.015597,0.007799,0.380
2613,2.98365,0.71023957,0.27345626,0.01630417,0.10190430,2.420282,0.018000,0.009000,0.030
2614,2.40865,0.73422498,0.25906501,0.00671001,-0.29809570,2.070282,0.018000,0.009000,0.555
2615,1.25865,0.65637880,0.30577272,0.03784848,0.50190430,1.370282,0.007292,0.003646,0.205
2616,1.11490,0.74759201,0.25104480,0.00136320,-0.99809570,2.332782,0.005215,0.002608,0.074
2617,2.26490,0.73000294,0.26159824,0.00839882,-0.19809570,1.632782,0.018000,0.009000,0.424
2618,2.83990,0.74249784,0.25410129,0.00340086,-0.59809570,1.982782,0.018000,0.009000,0.249
2619,1.68990,0.70039679,0.27936192,0.02024128,0.20190430,2.682782,0.013521,0.006760,0.599
2620,1.40240,0.73761363,0.25703182,0.00535455,-0.39809570,1.457782,0.009368,0.004684,0.161
2621,2.55240,0.67384024,0.29529585,0.03086390,0.40190430,2.157782,0.018000,0.009000,0.511
2622,1.97740,0.74561300,0.25223220,0.00215480,-0.79809570,2.507782,0.017673,0.008837,0.336
2623,0.82740,0.71825734,0.26864560,0.01309706,0.00190430,1.807782,0.001062,0.000531,0.686
2624,0.79146,0.73514355,0.25851387,0.00634258,-0.32309570,2.223407,0.000543,0.000272,0.238
2625,1.94146,0.66103778,0.30297733,0.03598489,0.47690430,1.523407,0.017154,0.008577,0.588
2626,2.51646,0.74460618,0.25283629,0.00255753,-0.72309570,1.873407,0.018000,0.009000,0.063
2627,1.36646,0.71240249,0.27215851,0.01543901,0.07690430,2.573407,0.008849,0.004424,0.413
2628,1.65396,0.74695306,0.25142817,0.00161878,-0.92309570,1.348407,0.013002,0.006501,0.325
2629,2.80396,0.72617578,0.26389453,0.00992969,-0.12309570,2.048407,0.018000,0.009000,0.675
2630,2.22896,0.74091669,0.25504999,0.00403333,-0.52309570,2.398407,0.018000,0.009000,0.150
2631,1.07896,0.69161229,0.28463263,0.02375509,0.27690430,1.698407,0.004696,0.002348,0.500
2632,1.22271,0.74296836,0.25381898,0.00321266,-0.62309570,2.660907,0.006772,0.003386,0.631
2633,2.37271,0.70304674,0.27777195,0.01918130,0.17690430,1.960907,0.018000,0.009000,0.281
2634,2.94771,0.73114645,0.26091213,0.00794142,-0.22309570,1.610907,0.018000,0.009000,0.456
2635,1.79771,0.64115141,0.31490916,0.04393944,0.57690430,2.310907,0.015078,0.007539,0.106
2636,1.51021,0.73834984,0.25659010,0.00506006,-0.42309570,1.785907,0.010925,0.005463,0.544
2637,2.66021,0.67773542,0.29295875,0.02930583,0.37690430,2.485907,0.018000,0.009000,0.194
2638,2.08521,0.74591230,0.25205262,0.00203508,-0.82309570,2.135907,0.018000,0.009000,0.369
2639,0.93521,0.72001336,0.26759198,0.01239466,-0.02309570,1.435907,0.002620,0.001310,0.019
2640,0.86333,0.74646224,0.25172266,0.00181510,-0.87309570,1.917157,0.001581,0.000791,0.172
2641,2.01333,0.72325865,0.26564481,0.01109654,-0.07309570,2.617157,0.018000,0.009000,0.522
2642,2.58833,0.73970484,0.25577710,0.00451806,-0.47309570,2.267157,0.018000,0.009000,0.347
2643,1.43833,0.68500270,0.28859838,0.02639892,0.32690430,1.567157,0.009887,0.004944,0.697
2644,1.72583,0.73325448,0.25964731,0.00709821,-0.27309570,2.442157,0.014040,0.007020,0.085
2645,2.87583,0.65151486,0.30869109,0.03979406,0.52690430,1.742157,0.018000,0.009000,0.435
2646,2.30083,0.74383346,0.25329992,0.00286662,-0.67309570,1.392157,0.018000,0.009000,0.260
2647,1.15083,0.70796277,0.27482234,0.01721489,0.12690430,2.092157,0.005734,0.002867,0.610
2648,1.00708,0.74200010,0.25439994,0.00359996,-0.57309570,1.479657,0.003658,0.001829,0.391
2649,2.15708,0.69761152,0.28103309,0.02135539,0.22690430,2.179657,0.018000,0.009000,0.041
2650,2.73208,0.74739104,0.25116537,0.00144358,-0.97309570,2.529657,0.018000,0.009000,0.566
2651,1.58208,0.72879557,0.26232266,0.00888177,-0.17309570,1.829657,0.011963,0.005982,0.216
2652,1.29458,0.74529622,0.25242227,0.00228151,-0.77309570,2.004657,0.007811,0.003905,0.478
2653,2.44458,0.71640658,0.26975605,0.01383737,0.02690430,1.304657,0.018000,0.009000,0.128
2654,1.86958,0.73683540,0.25749876,0.00566584,-0.37309570,1.654657,0.016116,0.008058,0.653
2655,0.71958,0.66976280,0.29774232,0.03249488,0.42690430,2.354657,0.000000,0.000000,0.303
2656,0.72857,0.74598451,0.25200930,0.00200620,-0.82934570,2.086688,0.000000,0.000000,0.694
2657,1.87857,0.72043809,0.26733715,0.01222477,-0.02934570,1.386688,0.016246,0.008123,0.344
2658,2.45357,0.73852758,0.25648345,0.00498897,-0.42934570,1.736688,0.018000,0.009000,0.519
2659,1.30357,0.67868142,0.29239115,0.02892743,0.37065430,2.436688,0.007940,0.003970,0.169
2660,1.59107,0.73142272,0.26074637,0.00783091,-0.22934570,1.561688,0.012093,0.006047,0.607
2661,2.74107,0.64249417,0.31410350,0.04340233,0.57065430,2.261688,0.018000,0.009000,0.257
2662,2.16607,0.74308191,0.25375086,0.00316724,-0.62934570,2.611688,0.018000,0.009000,0.432
2663,1.01607,0.70368874,0.27738676,0.01892450,0.17065430,1.911688,0.003788,0.001894,0.082
2664,1.15982,0.74105885,0.25496469,0.00397646,-0.52934570,2.524188,0.005864,0.002932,0.213
2665,2.30982,0.69239461,0.28416324,0.02344216,0.27065430,1.824188,0.018000,0.009000,0.563
2666,2.88482,0.74701057,0.25139366,0.00159577,-0.92934570,1.474188,0.018000,0.009000,0.038
2667,1.73482,0.72651891,0.26368866,0.00979244,-0.12934570,2.174188,0.014170,0.007085,0.388
2668,1.44732,0.74469677,0.25278194,0.00252129,-0.72934570,1.999188,0.010017,0.005008,0.301
2669,2.59732,0.71292601,0.27184439,0.01522959,0.07065430,2.699188,0.018000,0.009000,0.651
2670,2.02232,0.73536539,0.25838077,0.00625384,-0.32934570,2.349188,0.018000,0.009000,0.126
2671,0.87232,0.66217113,0.30229732,0.03553155,0.47065430,1.649188,0.001711,0.000856,0.476
2672,0.94419,0.73703402,0.25737959,0.00558639,-0.37934570,1.780438,0.002749,0.001375,0.410
2673,2.09419,0.67079957,0.29712026,0.03208017,0.42065430,2.480438,0.018000,0.009000,0.060
2674,2.66919,0.74537711,0.25237374,0.00224916,-0.77934570,2.130438,0.018000,0.009000,0.585
2675,1.51919,0.71687840,0.26947296,0.01364864,0.02065430,1.430438,0.011055,0.005528,0.235
2676,1.80669,0.74744236,0.25113458,0.00142305,-0.97934570,2.655438,0.015208,0.007604,0.497
2677,2.95669,0.72910358,0.26213785,0.00875857,-0.17934570,1.955438,0.018000,0.009000,0.147
2678,2.38169,0.74212717,0.25432370,0.00354913,-0.57934570,1.605438,0.018000,0.009000,0.672
2679,1.23169,0.69832083,0.28060750,0.02107167,0.22065430,2.305438,0.006902,0.003451,0.322
2680,1.08794,0.74393489,0.25323907,0.00282604,-0.67934570,1.342938,0.004826,0.002413,0.104
2681,2.23794,0.70854293,0.27447424,0.01698283,0.12065430,2.042938,0.018000,0.009000,0.454
2682,2.81294,0.73350213,0.25949872,0.00699915,-0.27934570,2.392938,0.018000,0.009000,0.279
2683,1.66294,0.65275035,0.30794979,0.03929986,0.52065430,1.692938,0.013131,0.006566,0.629
2684,1.37544,0.73986383,0.25568170,0.00445447,-0.47934570,2.217938,0.008979,0.004489,0.016
2685,2.52544,0.68586389,0.28808167,0.02605445,0.32065430,1.517938,0.018000,0.009000,0.366
2686,1.95044,0.74652669,0.25168399,0.00178932,-0.87934570,1.867938,0.017284,0.008642,0.191
2687,0.80044,0.72364058,0.26541565,0.01094377,-0.07934570,2.567938,0.000673,0.000337,0.541
2688,0.83638,0.73780153,0.25691908,0.00527939,-0.40434570,1.408563,0.001192,0.000596,0.290
2689,1.98638,0.67483089,0.29470146,0.03046764,0.39565430,2.108563,0.017803,0.008902,0.640
2690,2.56138,0.74568942,0.25218635,0.00212423,-0.80434570,2.458563,0.018000,0.009000,0.115
2691,1.41138,0.71870505,0.26837697,0.01291798,-0.00434570,1.758563,0.009498,0.004749,0.465
2692,1.69888,0.74261797,0.25402922,0.00335281,-0.60434570,2.283563,0.013650,0.006825,0.202
2693,2.84888,0.70107175,0.27895695,0.01997130,0.19565430,1.583563,0.018000,0.009000,0.552
2694,2.27388,0.73029468,0.26142319,0.00828213,-0.20434570,1.933563,0.018000,0.009000,0.027
2695,1.12388,0.63704041,0.31737575,0.04558384,0.59565430,2.633563,0.005345,0.002672,0.377
2696,1.26763,0.74677551,0.25153469,0.00168979,-0.90434570,1.671063,0.007421,0.003711,0.596
2697,2.41763,0.72511830,0.26452902,0.01035268,-0.10434570,2.371063,0.018000,0.009000,0.246
2698,2.99263,0.74047805,0.25531317,0.00420878,-0.50434570,2.021063,0.018000,0.009000,0.421
2699,1.84263,0.68920774,0.28607535,0.02471690,0.29565430,1.321063,0.015727,0.007863,0.071
2700,1.55513,0.73445938,0.25892437,0.00661625,-0.30434570,2.546063,0.011574,0.005787,0.683
2701,2.70513,0.65756255,0.30506247,0.03737498,0.49565430,1.846063,0.018000,0.009000,0.333
2702,2.13013,0.74432660,0.25300404,0.00266936,-0.70434570,1.496063,0.018000,0.009000,0.508
2703,0.98013,0.71079078,0.27312553,0.01608369,0.09565430,2.196063,0.003269,0.001634,0.158
2704,0.90826,0.74504657,0.25257206,0.00238137,-0.75434570,2.414813,0.002230,0.001115,0.005
2705,2.05826,0.71495361,0.27062783,0.01441856,0.04565430,1.714813,0.018000,0.009000,0.355
2706,2.63326,0.73622277,0.25786634,0.00591089,-0.35434570,1.364813,0.018000,0.009000,0.180
2707,1.48326,0.66658158,0.29965105,0.03376737,0.44565430,2.064813,0.010536,0.005268,0.530
2708,1.77076,0.74160800,0.25463520,0.00375680,-0.55434570,1.889813,0.014689,0.007344,0.093
2709,2.92076,0.69543036,0.28234178,0.02222785,0.24565430,2.589813,0.018000,0.009000,0.443
2710,2.34576,0.74723262,0.25126043,0.00150695,-0.95434570,2.239813,0.018000,0.009000,0.268
2711,1.19576,0.72784614,0.26289232,0.00926155,-0.15434570,1.539813,0.006383,0.003192,0.618
2712,1.05201,0.73249087,0.26010548,0.00740365,-0.25434570,2.152313,0.004307,0.002153,0.486
2713,2.20201,0.64772923,0.31096246,0.04130831,0.54565430,1.452313,0.018000,0.009000,0.136
2714,2.77701,0.74352043,0.25348774,0.00299183,-0.65434570,1.802313,0.018000,0.009000,0.661
2715,1.62701,0.70617734,0.27589360,0.01792907,0.14565430,2.502313,0.012612,0.006306,0.311
2716,1.33951,0.74626330,0.25184202,0.00189468,-0.85434570,1.627313,0.008460,0.004230,0.399
2717,2.48951,0.72208186,0.26635088,0.01156726,-0.05434570,2.327313,0.018000,0.009000,0.049
2718,1.91451,0.73921433,0.25607140,0.00471427,-0.45434570,2.677313,0.016765,0.008383,0.574
2719,0.76451,0.68235710,0.29018574,0.02745716,0.34565430,1.977313,0.000154,0.000077,0.224
2720,0.74654,0.73086638,0.26108017,0.00805345,-0.21684570,2.688251,0.000000,0.000000,0.142
2721,1.89654,0.63979491,0.31572306,0.04448204,0.58315430,1.988251,0.016506,0.008253,0.492
2722,2.47154,0.74285320,0.25388808,0.00325872,-0.61684570,1.638251,0.018000,0.009000,0.317
2723,1.32154,0.70239664,0.27816202,0.01944135,0.18315430,2.338251,0.008200,0.004100,0.667
2724,1.60904,0.74583906,0.25209657,0.00206438,-0.81684570,1.813251,0.012353,0.006176,0.054
2725,2.75904,0.71958299,0.26785020,0.01256680,-0.01684570,2.513251,0.018000,0.009000,0.404
2726,2.18404,0.73816960,0.25669824,0.00513216,-0.41684570,2.163251,0.018000,0.009000,0.229
2727,1.03404,0.67677839,0.29353297,0.02968864,0.38315430,1.463251,0.004047,0.002024,0.579
2728,1.17779,0.74451430,0.25289142,0.00259428,-0.71684570,2.250751,0.006124,0.003062,0.361
2729,2.32779,0.71187216,0.27247671,0.01565114,0.08315430,1.550751,0.018000,0.009000,0.011
2730,2.90279,0.73491863,0.25864882,0.00643255,-0.31684570,1.900751,0.018000,0.009000,0.536
2731,1.75279,0.65989195,0.30366483,0.03644322,0.48315430,2.600751,0.014429,0.007215,0.186
2732,1.46529,0.74077252,0.25513649,0.00409099,-0.51684570,1.375751,0.010276,0.005138,0.448
2733,2.61529,0.69082043,0.28510774,0.02407183,0.28315430,2.075751,0.018000,0.009000,0.098
2734,2.04029,0.74689472,0.25146317,0.00164211,-0.91684570,2.425751,0.018000,0.009000,0.623
2735,0.89029,0.72582801,0.26410320,0.01006880,-0.11684570,1.725751,0.001971,0.000985,0.273
2736,0.96216,0.74733898,0.25119661,0.00146441,-0.96684570,1.507001,0.003009,0.001504,0.251
2737,2.11216,0.72848336,0.26250998,0.00900666,-0.16684570,2.207001,0.018000,0.009000,0.601
2738,2.68716,0.74187123,0.25447726,0.00365151,-0.56684570,2.557001,0.018000,0.009000,0.076
2739,1.53716,0.69689340,0.28146396,0.02164264,0.23315430,1.857001,0.011315,0.005657,0.426
2740,1.82466,0.73663401,0.25761960,0.00574640,-0.36684570,2.032001,0.015467,0.007734,0.339
2741,2.97466,0.66871428,0.29837143,0.03291429,0.43315430,1.332001,0.018000,0.009000,0.689
2742,2.39966,0.74521418,0.25247149,0.00231433,-0.76684570,1.682001,0.018000,0.009000,0.164
2743,1.24966,0.71592856,0.27004286,0.01402858,0.03315430,2.382001,0.007162,0.003581,0.514
2744,1.10591,0.73954361,0.25587383,0.00458255,-0.46684570,1.944501,0.005085,0.002543,0.645
2745,2.25591,0.68413123,0.28912126,0.02674751,0.33315430,2.644501,0.018000,0.009000,0.295
2746,2.83091,0.74639687,0.25176188,0.00184125,-0.86684570,2.294501,0.018000,0.009000,0.470
2747,1.68091,0.72287160,0.26587704,0.01125136,-0.06684570,1.594501,0.013391,0.006695,0.120
2748,1.39341,0.74373058,0.25336165,0.00290777,-0.66684570,2.469501,0.009238,0.004619,0.558
2749,2.54341,0.70737517,0.27517490,0.01744993,0.13315430,1.769501,0.018000,0.009000,0.208
2750,1.96841,0.73300342,0.25979795,0.00719863,-0.26684570,1.419501,0.017544,0.008772,0.383
2751,0.81841,0.65026623,0.30944026,0.04029351,0.53315430,2.119501,0.000933,0.000466,0.033
2752,0.78247,0.74330426,0.25361745,0.00307830,-0.64184570,1.835126,0.000414,0.000207,0.459
2753,1.93247,0.70494875,0.27663075,0.01842050,0.15815430,2.535126,0.017025,0.008512,0.109
2754,2.50747,0.73196409,0.26042155,0.00761436,-0.24184570,2.185126,0.018000,0.009000,0.634
2755,1.35747,0.64513875,0.31251675,0.04234450,0.55815430,1.485126,0.008719,0.004360,0.284
2756,1.64497,0.73887574,0.25627456,0.00484970,-0.44184570,2.360126,0.012872,0.006436,0.372
2757,2.79497,0.68054075,0.29127555,0.02818370,0.35815430,1.660126,0.018000,0.009000,0.022
2758,2.21997,0.74612588,0.25192447,0.00194965,-0.84184570,1.310126,0.018000,0.009000,0.547
2759,1.06997,0.72127086,0.26683748,0.01189165,-0.04184570,2.010126,0.004566,0.002283,0.197
2760,1.21372,0.73580000,0.25812000,0.00608000,-0.34184570,1.572626,0.006643,0.003321,0.065
2761,2.36372,0.66440077,0.30095954,0.03463969,0.45815430,2.272626,0.018000,0.009000,0.415
2762,2.93872,0.74487414,0.25267551,0.00245034,-0.74184570,2.622626,0.018000,0.009000,0.240
2763,1.78872,0.71395296,0.27122822,0.01481882,0.05815430,1.922626,0.014948,0.007474,0.590
2764,1.50122,0.74712318,0.25132609,0.00155073,-0.94184570,2.097626,0.010795,0.005398,0.153
2765,2.65122,0.72719147,0.26328512,0.00952341,-0.14184570,1.397626,0.018000,0.009000,0.503
2766,2.07622,0.74133727,0.25479764,0.00386509,-0.54184570,1.747626,0.018000,0.009000,0.328
2767,0.92622,0.69393101,0.28324139,0.02282760,0.25815430,2.447626,0.002490,0.001245,0.678
2768,0.85435,0.74237602,0.25417439,0.00344959,-0.59184570,2.316376,0.001452,0.000726,0.569
2769,2.00435,0.69971338,0.27977197,0.02051465,0.20815430,1.616376,0.018000,0.009000,0.219
2770,2.57935,0.74754284,0.25107430,0.00138287,-0.99184570,1.966376,0.018000,0.009000,0.394
2771,1.42935,0.72970721,0.26177567,0.00851712,-0.19184570,2.666376,0.009757,0.004879,0.044
2772,1.71685,0.74553548,0.25227871,0.00218581,-0.79184570,1.441376,0.013910,0.006955,0.656
2773,2.86685,0.71780371,0.26891778,0.01327852,0.00815430,2.141376,0.018000,0.009000,0.306
2774,2.29185,0.73742310,0.25714614,0.00543076,-0.39184570,2.491376,0.018000,0.009000,0.481
2775,1.14185,0.67283820,0.29589708,0.03126472,0.40815430,1.791376,0.005604,0.002802,0.131
2776,0.99810,0.74665287,0.25160828,0.00173885,-0.89184570,2.578876,0.003528,0.001764,0.350
2777,2.14810,0.72438932,0.26496641,0.01064427,-0.09184570,1.878876,0.018000,0.009000,0.700
2778,2.72310,0.74017524,0.25549486,0.00432991,-0.49184570,1.528876,0.018000,0.009000,0.175
2779,1.57310,0.68755581,0.28706651,0.02537768,0.30815430,2.228876,0.011834,0.005917,0.525
2780,1.28560,0.73398733,0.25920760,0.00680507,-0.29184570,1.703876,0.007681,0.003840,0.262
2781,2.43560,0.65518224,0.30649066,0.03832710,0.50815430,2.403876,0.018000,0.009000,0.612
2782,1.86060,0.74413351,0.25311989,0.00274660,-0.69184570,2.053876,0.015986,0.007993,0.087
2783,0.71060,0.70968125,0.27379125,0.01652750,0.10815430,1.353876,0.000000,0.000000,0.437
2784,0.71509,0.74408438,0.25314937,0.00276625,-0.68872070,2.532391,0.000000,0.000000,0.187
2785,1.86509,0.70939939,0.27396037,0.01664024,0.11127930,1.832391,0.016051,0.008026,0.537
2786,2.44009,0.73386728,0.25927963,0.00685309,-0.28872070,1.482391,0.018000,0.009000,0.012
2787,1.29009,0.65457913,0.30685252,0.03856835,0.51127930,2.182391,0.007746,0.003873,0.362
2788,1.57759,0.74009820,0.25554108,0.00436072,-0.48872070,1.657391,0.011899,0.005949,0.275
2789,2.72759,0.68713661,0.28731804,0.02554536,0.31127930,2.357391,0.018000,0.009000,0.625
2790,2.15259,0.74662166,0.25162700,0.00175134,-0.88872070,2.007391,0.018000,0.009000,0.100
2791,1.00259,0.72420401,0.26507759,0.01071840,-0.08872070,1.307391,0.003593,0.001796,0.450
2792,1.14634,0.73732684,0.25720390,0.00546926,-0.38872070,2.269891,0.005669,0.002835,0.668
2793,2.29634,0.67233288,0.29620027,0.03146685,0.41127930,1.569891,0.018000,0.009000,0.318
2794,2.87134,0.74549630,0.25230222,0.00220148,-0.78872070,1.919891,0.018000,0.009000,0.493
2795,1.72134,0.71757465,0.26905521,0.01337014,0.01127930,2.619891,0.013975,0.006987,0.143
